年月日,降水量の合計(mm),最高気温(℃),最低気温(℃),平均気温(℃)
2014/5/28,0,28.3,15.1,21.4
2014/5/29,0,25.6,16.3,21.7
2014/5/30,0,27.6,19,23.3
2014/5/31,0,31.9,19.8,24.8
2014/6/1,0,33.5,20,25.9
2014/6/2,0,27.5,20.8,23.8
2014/6/3,0,27.5,20.5,23
2014/6/4,1.5,25.3,19.5,21.7
2014/6/5,6,27.3,18.3,22.7
2014/6/6,6,27,20.9,22.7
2014/6/7,4,26.2,20.6,22.6
2014/6/8,0,27.1,20.4,23.4
2014/6/9,0,28,21.7,24.5
2014/6/10,0,27.2,22.4,24.2
2014/6/11,0.5,27.2,21.9,23.7
2014/6/12,0.5,27,20.2,22.4
2014/6/13,0,27.4,19.2,22.9
2014/6/14,0,28,19.5,23.4
2014/6/15,0,28.7,20.1,24
2014/6/16,0,28.3,19.4,23.7
2014/6/17,0,24.1,20.3,21.7
2014/6/18,3,22.5,18.6,20.4
2014/6/19,0,28.2,18.3,23
2014/6/20,0,27,19.5,23.4
2014/6/21,20,26.9,20.9,23.6
2014/6/22,19.5,23.6,19.5,21.4
2014/6/23,0,27.9,20.7,23.8
2014/6/24,0,29.9,20.8,24.5
2014/6/25,0,29.6,21,24.8
2014/6/26,0,28.2,21.6,24.6
2014/6/27,7.5,24.5,21.2,22.8
2014/6/28,2.5,28.7,20.8,24.5
2014/6/29,0,30.4,22.9,25.9
2014/6/30,0,29.5,22.8,25.5
2014/7/1,0,32.4,21.2,25.8
2014/7/2,0,28.2,22.4,25.1
2014/7/3,26,24.5,20.5,21.9
2014/7/4,0.5,28.7,21.5,24.8
2014/7/5,0,28.4,22.6,25.1
2014/7/6,9,27.6,22.5,24.4
2014/7/7,7,27.1,23.3,24.9
2014/7/8,0,32.3,23.7,27.7
2014/7/9,3.5,30,26.1,27.8
2014/7/10,19.5,29.2,25,26.8
2014/7/11,0,31.8,25.7,28.5
2014/7/12,0,32.5,23.6,28
2014/7/13,0,31.7,24.7,27.8
2014/7/14,16,28,24.7,26.4
2014/7/15,0,31.7,23.7,27.3
2014/7/16,0,32.1,27,28.8
2014/7/17,0,32,24.9,28.2
2014/7/18,0,33.1,25.6,28.8
2014/7/19,22.5,32.5,23.8,27.3
2014/7/20,0,31.3,23.2,26.8
2014/7/21,0,30.3,24,27.3
2014/7/22,0,31.1,25.2,28.2
2014/7/23,0,32.3,26.1,28.4
2014/7/24,0,35.4,26.5,30.1
2014/7/25,0,37.3,27.4,31.4
2014/7/26,0,33,27.4,30.2
2014/7/27,0,32.6,26.2,29.2
2014/7/28,0,32.3,22.9,27.4
2014/7/29,0,32.6,23.5,28.2
2014/7/30,0,33.4,26.1,28.7
2014/7/31,0,32.7,24.7,28.8
2014/8/1,0.5,32.3,26.1,29
2014/8/2,102,27.5,24,24.8
2014/8/3,40.5,26.5,23.7,25.1
2014/8/4,9,29.6,24.5,27.5
2014/8/5,0,32.3,27.6,29.5
2014/8/6,8,32.5,25.6,28.9
2014/8/7,0,32.6,25.4,28.8
2014/8/8,22,32.5,22.6,27.3
2014/8/9,95.5,26.8,22.5,24.5
2014/8/10,106.5,29.4,24.6,26.8
2014/8/11,10,30,23.8,26.8
2014/8/12,10,30.3,23.4,26.5
2014/8/13,0,30.7,24.1,27.4
2014/8/14,0,33.1,26.6,29.2
2014/8/15,1,32.7,27.5,29.4
2014/8/16,0,31.5,27.9,29
2014/8/17,0,33,27.1,29.4
2014/8/18,9,33.4,25.5,29.3
2014/8/19,0.5,33.8,25.7,29.7
2014/8/20,0,33.9,27.2,29.7
2014/8/21,0,33.2,27.5,29.7
2014/8/22,2,31.2,26.2,28
2014/8/23,1.5,30.9,24.5,27.6
2014/8/24,17.5,31.8,24.7,27
2014/8/25,0,31.7,24.7,27.6
2014/8/26,1.5,33.2,27.4,29.6
2014/8/27,0,32.9,26,28.6
2014/8/28,10.5,26.2,21.9,24.2
2014/8/29,2,27.3,20.7,23.3
2014/8/30,0,30.1,20.4,25
2014/8/31,0,29.4,23.3,26.1
2014/9/1,1,25.6,23.1,24.5
2014/9/2,0,30.8,21.5,25.7
2014/9/3,0,30.8,23.4,26.7
2014/9/4,29,28.5,23.4,25.9
2014/9/5,25,28.2,24.7,26.3
2014/9/6,2.5,30.9,22.4,26.3
2014/9/7,0,30.2,22.2,25.6
2014/9/8,0,30.3,22.9,26
2014/9/9,0,30.2,20.3,25.1
2014/9/10,1.5,30.6,21.4,25.7
2014/9/11,5,28.5,21.5,24.6
2014/9/12,0,27.3,18.3,23
2014/9/13,0,27.5,20.2,23.4
2014/9/14,0,28.8,18.2,23.5
2014/9/15,0,28.6,19.1,24
2014/9/16,0,30,21.7,25.5
2014/9/17,0,28.1,19.4,23.8
2014/9/18,0,26.4,20.2,22.7
2014/9/19,0,22.5,18,20.2
2014/9/20,0,21.9,17.6,19.7
2014/9/21,0,28.1,16.3,21.7
2014/9/22,0,28.5,20.4,23.5
2014/9/23,0,27.7,16.5,22.6
2014/9/24,10,29.2,22,24.4
2014/9/25,15,29.5,22.6,25.8
2014/9/26,0,27.9,20.6,24
2014/9/27,0,29.1,20,24.1
2014/9/28,0,28,17.9,23.2
2014/9/29,0,27.3,18,22.7
2014/9/30,0,27.8,18.8,23.2
2014/10/1,0,28.2,21.5,24.4
2014/10/2,0,28.3,20.7,24.1
2014/10/3,0,29.1,22.3,25.2
2014/10/4,0,24.7,20.7,22.4
2014/10/5,1,27.7,20.5,23.1
2014/10/6,29.5,25.2,18.6,21.6
2014/10/7,0,24.1,15.7,19.9
2014/10/8,0,25.6,14.7,20.4
2014/10/9,2.5,27.4,18.8,21.3
2014/10/10,0,26.3,17.7,22.2
2014/10/11,0,24.6,20.1,21.9
2014/10/12,0,25.7,18.1,21.7
2014/10/13,34,26.7,18.3,21.4
2014/10/14,0,21.3,16.5,19.2
2014/10/15,0,20.7,15.1,17.5
2014/10/16,0,22.4,13.2,17.9
2014/10/17,0,21.5,14.1,17.9
2014/10/18,0,21.4,10.8,16
2014/10/19,0,24.2,11,18
2014/10/20,22.5,20.7,18.1,19.1
2014/10/21,0,25.6,18.1,22.1
2014/10/22,3,23.3,16.9,19.5
2014/10/23,0,21.1,14,17.7
2014/10/24,0,22.4,11.6,16.6
2014/10/25,0,24.2,13.2,18.2
2014/10/26,0,25.7,14.9,19.9
2014/10/27,9.5,23.3,14.2,18.4
2014/10/28,0,18.7,11.2,15
2014/10/29,0,18.7,8.4,13.6
2014/10/30,0,22.5,11.3,16.6
2014/10/31,0.5,21.5,15.3,18.3
2014/11/1,13,20.9,16.7,18.7
2014/11/2,0,22.3,16.9,19.6
2014/11/3,0,17.3,13.2,15.5
2014/11/4,0,18.5,8.6,13.6
2014/11/5,0,18.8,8.9,14.3
2014/11/6,0,20.8,15.1,17.9
2014/11/7,0,19.7,12.4,16.6
2014/11/8,0,18.4,9.4,14.1
2014/11/9,12.5,16.2,12.9,14.5
2014/11/10,0,20,12.7,16.5
2014/11/11,0,19.1,10.1,14.6
2014/11/12,1.5,20.8,14.2,17
2014/11/13,0,16.5,9.6,12.3
2014/11/14,0,12.4,8.2,10.5
2014/11/15,0,16,6.1,10.8
2014/11/16,0,15.5,6.4,10.9
2014/11/17,0,16.8,7.2,12
2014/11/18,0,13.9,7.9,11.6
2014/11/19,0,15,5.5,10
2014/11/20,0,16,6.7,10.5
2014/11/21,0,18,5.5,11.4
2014/11/22,0,20.8,9.3,14.4
2014/11/23,0,19.4,9,14.1
2014/11/24,0,20.9,8.7,14.3
2014/11/25,30,15.6,13,14.4
2014/11/26,1.5,15.9,12.3,14.1
2014/11/27,0,17.3,9.5,13.2
2014/11/28,0,21.3,8.4,15.3
2014/11/29,9,20.6,12.7,17.9
2014/11/30,4,19.8,10,14.5
2014/12/1,15,18.9,9.5,14.8
2014/12/2,0,9.7,6.1,7.4
2014/12/3,0,11.9,5.4,8.4
2014/12/4,14,9.4,6.3,7.7
2014/12/5,0,8.7,5,6.6
2014/12/6,0,9.2,3.5,6.3
2014/12/7,0,10.1,5.5,7.2
2014/12/8,0,13.9,3.5,8.1
2014/12/9,0,12.5,4.8,8.8
2014/12/10,0,13,4,8.6
2014/12/11,8.5,14.8,9.6,11.6
2014/12/12,0,10.4,5.6,8.2
2014/12/13,0.5,9,4.2,6.2
2014/12/14,0,7.9,4.1,5.6
2014/12/15,0,9.2,4.9,6.6
2014/12/16,14.5,9.4,4.5,6.6
2014/12/17,0,4.8,1.9,3
2014/12/18,0,5.7,2,3.4
2014/12/19,0,8.9,1.2,4.7
2014/12/20,37.5,14.6,4.4,8.4
2014/12/21,0,8.9,3.6,6.7
2014/12/22,0,6.9,1.9,4.6
2014/12/23,0,10.9,3.2,7.7
2014/12/24,0,12.2,1.7,7.1
2014/12/25,0,10.4,6.3,8.5
2014/12/26,0,8.6,4.8,6.5
2014/12/27,0,9.4,2.6,6.1
2014/12/28,7,8.3,1.1,4.7
2014/12/29,5.5,11.4,5.3,8
2014/12/30,0,12.7,4,9
2014/12/31,1,14.1,2.5,8
2015/1/1,0,6.2,1.2,3.6
2015/1/2,0.5,6.6,1.2,3.5
2015/1/3,0,8,1.2,4.4
2015/1/4,0,11.9,0.4,6
2015/1/5,0,12.4,4.1,7.9
2015/1/6,8,15.7,6.7,10.9
2015/1/7,0,9.4,4.6,6.8
2015/1/8,0,8,4.3,5.9
2015/1/9,0,9.4,5.9,7
2015/1/10,0,8.5,5.2,7
2015/1/11,0,11.5,2.2,7
2015/1/12,0,7.4,3.9,5.4
2015/1/13,0,8.8,3,6.2
2015/1/14,0,9.2,1.2,5.5
2015/1/15,25,8.9,6.5,7.6
2015/1/16,0,9.4,4.1,7.4
2015/1/17,1,9.7,3.9,6.4
2015/1/18,0,9.3,3.9,6.1
2015/1/19,0,10.9,3,7.2
2015/1/20,0,10.8,4.2,7.4
2015/1/21,0,11.9,2.5,7.1
2015/1/22,9.5,9.9,7.5,8.6
2015/1/23,6,9.4,4.5,7.1
2015/1/24,0,11.1,1.4,6
2015/1/25,0,12.9,2.2,7
2015/1/26,36,13,5.8,9.3
2015/1/27,0.5,14.8,6,10.8
2015/1/28,0,6.6,2.1,4.3
2015/1/29,0,6.6,0.1,3.7
2015/1/30,9,7.5,3.3,5.3
2015/1/31,0,7.2,2.9,4.7
2015/2/1,0,6.1,2.2,3.9
2015/2/2,0,7,0.9,4.6
2015/2/3,0,7.9,4.7,6.2
2015/2/4,0,10,2.4,6.3
2015/2/5,0,10.3,4.8,6.6
2015/2/6,0,8.5,3.1,6.1
2015/2/7,0,11.2,0.9,5.9
2015/2/8,0,11.8,1.3,6.1
2015/2/9,0,4.9,0.5,2.2
2015/2/10,0,8.9,1.5,5.6
2015/2/11,0,13,2.4,7.3
2015/2/12,0,13.4,4,8.2
2015/2/13,0,6.4,2.7,4.5
2015/2/14,0,9.3,2.6,5.7
2015/2/15,0,11.9,2,6.7
2015/2/16,0,11.7,2.7,7.5
2015/2/17,2.5,12.4,5.8,8.8
2015/2/18,0,11.3,6.3,8.2
2015/2/19,0,9,5.1,6.4
2015/2/20,0,9.7,3.6,6.3
2015/2/21,0,12.6,0.5,7.5
2015/2/22,11.5,16.4,8.7,13.4
2015/2/23,0,14.9,7.5,12.2
2015/2/24,0,12.9,5.2,8.7
2015/2/25,0,13.1,4.9,9.1
2015/2/26,13,11,7.5,9.3
2015/2/27,0,10.3,4.4,7.5
2015/2/28,0,10.6,4.1,7
2015/3/1,26,9.3,5.7,7.5
2015/3/2,0,10.8,4.7,7.7
2015/3/3,10.5,13.8,3,8.3
2015/3/4,3.5,14.3,5.9,9.9
2015/3/5,0,9.3,4.1,6.2
2015/3/6,0,9.8,4.1,7.2
2015/3/7,15,10.5,7.4,8.5
2015/3/8,0,13.9,8,10.1
2015/3/9,31,11.2,6.7,8.6
2015/3/10,0,8,1.1,4.5
2015/3/11,0,8.4,1.2,5.5
2015/3/12,0,11.4,4.7,7.9
2015/3/13,0,13.8,0.7,7.9
2015/3/14,0.5,11.6,6.1,8.4
2015/3/15,6,9.5,5,7.5
2015/3/16,0,14.6,8.8,11.4
2015/3/17,0,18.6,7.4,12.7
2015/3/18,52.5,21.9,11.5,16
2015/3/19,24.5,19.5,13.1,16.8
2015/3/20,0,17.6,11.2,14
2015/3/21,0,18.8,8.9,13
2015/3/22,0,19.1,8.4,13.7
2015/3/23,0,12.6,7.3,9.8
2015/3/24,0,11.4,5.1,7.7
2015/3/25,0,11.6,5,7.4
2015/3/26,0,14,2.3,8.2
2015/3/27,0,16.6,3.7,10.7
2015/3/28,0,19.9,8.2,14.1
2015/3/29,4.5,15.7,11.3,13.1
2015/3/30,0,20.1,8.3,13.8
2015/3/31,0,22.1,9.3,16.2
2015/4/1,7.5,19.2,13.1,16.4
2015/4/2,0,20,11.1,15.5
2015/4/3,10.5,23.2,19.9,20.7
2015/4/4,3,22.7,15.8,18.1
2015/4/5,6,24,15.4,19.2
2015/4/6,0.5,21.4,14.2,18.1
2015/4/7,1,14.5,9.3,10.6
2015/4/8,5,9.7,5.1,7.6
2015/4/9,0,16,7.2,11.4
2015/4/10,22.5,13.1,9.9,11.4
2015/4/11,4,16.6,10,12.8
2015/4/12,0,19.4,8.8,13.9
2015/4/13,6,18.2,11.8,14.4
2015/4/14,18.5,18.5,11.7,15.5
2015/4/15,0,17,10.4,13.2
2015/4/16,0,20.9,9.4,16.2
2015/4/17,0,19.6,11.5,16.4
2015/4/18,0,23,8.1,15.9
2015/4/19,4,23.1,14.4,18.8
2015/4/20,18,22.6,14.8,20.2
2015/4/21,0.5,16.8,11.3,13.8
2015/4/22,0,22.1,8.2,15.5
2015/4/23,0,23.4,13.1,18.2
2015/4/24,0,21.9,11.9,17.9
2015/4/25,0,24.3,13.4,18.9
2015/4/26,0,23.5,11.8,18.2
2015/4/27,0,25,15,20.1
2015/4/28,0,22.9,16.2,20
2015/4/29,0,22.2,16.4,18.6
2015/4/30,0,23.4,13.6,18.5
2015/5/1,0,26.9,15.1,20
2015/5/2,0,25.7,15.9,20.7
2015/5/3,0,25,16.4,20.5
2015/5/4,0,23.6,18.3,21
2015/5/5,0,23.8,15.5,19.4
2015/5/6,0,24.4,13.7,19.4
2015/5/7,0,24.3,15.7,19.6
2015/5/8,0,27.2,15.5,20.9
2015/5/9,1,20.6,15.8,18.4
2015/5/10,0,24.7,13.8,18.7
2015/5/11,0,24.3,12.1,18.7
2015/5/12,50,23.4,14.9,20.1
2015/5/13,0,25.4,12.2,19.3
2015/5/14,0,24.3,15.9,20.7
2015/5/15,7.5,29.3,19.7,24.2
2015/5/16,8,22.7,18.5,20.8
2015/5/17,0,27.7,15.4,20.8
2015/5/18,2,25.3,15.5,20.4
2015/5/19,4.5,27.3,20.3,23.3
2015/5/20,3.5,29.4,14.7,22
2015/5/21,0,23.8,13.8,18.6
2015/5/22,0,25.1,14.4,20.4
2015/5/23,0,23.5,17.3,20.5
2015/5/24,0,26.4,18.4,21.4
2015/5/25,0,26.4,17,21.5
2015/5/26,0,29.4,18,23.4
2015/5/27,0,31.4,17.7,24.6
2015/5/28,0,26.6,19.2,22.9
2015/5/29,0,31.6,20.8,24.7
2015/5/30,0.5,28.3,20.1,23.9
2015/5/31,0,27.7,20.4,23.5
2015/6/1,0,29,17.6,23.5
2015/6/2,3.5,29,21.5,24.3
2015/6/3,22,24.1,19.4,22
2015/6/4,0,26.5,17,21.7
2015/6/5,7.5,19.3,15.1,16.7
2015/6/6,0,23.6,15.6,19.4
2015/6/7,0,25.1,15.5,20.3
2015/6/8,5.5,25,19.3,21.1
2015/6/9,21,24.3,19.9,21.8
2015/6/10,0,27.5,18.8,23.1
2015/6/11,13.5,23.4,20.4,21.5
2015/6/12,10,30.2,21.3,24.8
2015/6/13,0,30,20.6,24.7
2015/6/14,3,24.6,20.5,21.9
2015/6/15,0,28.5,20.2,23.7
2015/6/16,2,24.4,21.4,22.7
2015/6/17,0,28.5,20.5,23.7
2015/6/18,14.5,23,19.9,21.3
2015/6/19,1.5,24.1,19.1,21.4
2015/6/20,0,27.5,20.4,23.5
2015/6/21,0,28.9,21.8,24.2
2015/6/22,0,25.8,20.7,23.6
2015/6/23,0,26.8,21.9,24
2015/6/24,0,28.4,21.4,24.3
2015/6/25,0,27.7,23,24.6
2015/6/26,8.5,26.9,21.9,24.2
2015/6/27,0,27.1,21.8,24.5
2015/6/28,0,26,20,22.5
2015/6/29,0,27,19.4,22.8
2015/6/30,7,27.3,20.4,22.5
2015/7/1,43,26.4,20.3,24.1
2015/7/2,0,27.5,20.9,23.8
2015/7/3,32.5,26.2,20.3,23
2015/7/4,8,23.9,20.3,22.1
2015/7/5,14.5,24.2,19.6,21.3
2015/7/6,1,23.7,20.5,22.1
2015/7/7,21,26.9,21.6,23.4
2015/7/8,11.5,28.3,22.8,24.3
2015/7/9,0.5,29.3,22.8,25.5
2015/7/10,4.5,29,23.3,25
2015/7/11,0,29.6,23.4,26.4
2015/7/12,0,33.2,23.9,28.6
2015/7/13,0,32.5,27.8,29.5
2015/7/14,0,33,27,29.4
2015/7/15,0,34.5,23.8,28.8
2015/7/16,29,30.5,24.6,26.3
2015/7/17,185,26.3,22.9,24.2
2015/7/18,4,31.3,23.7,26.8
2015/7/19,0,32.2,26.4,28.3
2015/7/20,0,33,26.2,28.4
2015/7/21,1.5,30.9,24.3,27.6
2015/7/22,30.5,26.8,24.6,25.5
2015/7/23,5,28,22.8,25.3
2015/7/24,0,32.1,24.4,28
2015/7/25,0,33,25.2,28.7
2015/7/26,0,33.6,24.9,29.3
2015/7/27,0,32.9,26,28.7
2015/7/28,0,34.1,26,29.1
2015/7/29,0,33.8,26.9,29.7
2015/7/30,0,34.9,26.7,30.5
2015/7/31,0,36.3,26.8,31
2015/8/1,0,37.1,26.8,30.3
2015/8/2,0,33.1,27.6,29.6
2015/8/3,0,33.3,27,29.8
2015/8/4,0,33.8,26.5,29.8
2015/8/5,0,33.6,27,29.9
2015/8/6,0,32.7,27.6,29.6
2015/8/7,0,33.7,26.6,29.8
2015/8/8,0,36.4,26.8,30
2015/8/9,0,36.4,25.8,29.5
2015/8/10,0,35.4,25.9,30.1
2015/8/11,0,35,26.4,30.2
2015/8/12,1,31.9,26,28.4
2015/8/13,12.5,31.7,25.4,28.5
2015/8/14,0,32.1,25.7,28.2
2015/8/15,0,33.5,23.8,28.4
2015/8/16,15.5,30.7,23.6,26.3
2015/8/17,18.5,30.5,23.7,25.9
2015/8/18,0,33,22.8,26.8
2015/8/19,28.5,27,23.9,25.6
2015/8/20,13.5,30.7,24.9,27.1
2015/8/21,0,32.9,25.8,28.7
2015/8/22,0,32.7,26,28.7
2015/8/23,0,32.2,24.6,27.9
2015/8/24,0,31.8,23.1,27.6
2015/8/25,13,30.8,25.3,27.9
2015/8/26,0.5,30.3,24.9,27.6
2015/8/27,0,31.4,24.2,27.1
2015/8/28,0,31.8,22.5,26.9
2015/8/29,5.5,30.4,23.7,26.8
2015/8/30,8.5,26.6,23.5,25.3
2015/8/31,1,27.2,23.9,25.5
2015/9/1,30,31.6,23.2,26.7
2015/9/2,10.5,30.5,23.6,26.4
2015/9/3,51,24.8,21.9,23.5
2015/9/4,7.5,29.6,22.1,25.1
2015/9/5,0,29.3,21.3,25.2
2015/9/6,10,26,22.1,23.6
2015/9/7,6.5,25.4,22.1,23.5
2015/9/8,17,24.3,21.3,22.6
2015/9/9,7,25.5,20.6,22.6
2015/9/10,0,26.9,21,23.3
2015/9/11,0,26.8,17.9,22.4
2015/9/12,0,28.1,17.6,23.4
2015/9/13,0,27.7,21.4,24.1
2015/9/14,0,27.1,18.9,22.8
2015/9/15,0,28.4,18.8,23.2
2015/9/16,1.5,24.4,21.3,22.4
2015/9/17,14,24.3,19.9,21.6
2015/9/18,0,26.8,20.3,22.9
2015/9/19,0,26.8,19.5,22.8
2015/9/20,0,27,17.8,22.4
2015/9/21,0,27.2,18.9,22.7
2015/9/22,0,28.7,19,23.6
2015/9/23,0,27.8,20.5,24
2015/9/24,7.5,24.3,20.9,22.3
2015/9/25,10,26.1,20.4,23
2015/9/26,0,27.7,22,24.5
2015/9/27,0,27.8,21.2,23.9
2015/9/28,0,27.8,18.2,23.3
2015/9/29,0,27.3,19,23
2015/9/30,0,23.9,17.5,20.4
2015/10/1,3,27.8,18.6,22.5
2015/10/2,10.5,27.7,17.4,22.7
2015/10/3,0,26.5,15.7,20.5
2015/10/4,0,25.7,15.6,20.6
2015/10/5,0,20.7,16.5,18.5
2015/10/6,0,23.7,15.2,19.2
2015/10/7,0,24.1,14.1,19.1
2015/10/8,0,23.6,14.5,19.4
2015/10/9,0,24.6,14.5,19.4
2015/10/10,0,23.3,15.3,19.3
2015/10/11,0.5,23.1,18.3,20.8
2015/10/12,0,23.6,13.6,19.2
2015/10/13,0,22.4,15.6,19.3
2015/10/14,0,22.9,12.7,17.8
2015/10/15,0,23.6,12.6,17.7
2015/10/16,0,24.7,12.9,18.7
2015/10/17,0,25.2,14.4,19.5
2015/10/18,0,25.8,15,20.2
2015/10/19,0,25.3,15.1,19.8
2015/10/20,0,25.3,15.2,20.2
2015/10/21,0,25.2,15.2,20
2015/10/22,0,23.8,15,19.2
2015/10/23,0,24,13.8,18.7
2015/10/24,0,25.2,15.4,19.7
2015/10/25,0,20.3,13.3,16.9
2015/10/26,0,20.3,9.1,14.8
2015/10/27,20.5,25.7,12.5,19.4
2015/10/28,0,21.4,15.5,19
2015/10/29,0,20.1,10.8,15.6
2015/10/30,0,20.7,11.4,15.7
2015/10/31,0,17.4,10.8,14.4
2015/11/1,0,17,8.3,13.1
2015/11/2,16,15.6,11.3,13.7
2015/11/3,0,19.3,10.5,15.1
2015/11/4,0,21.9,9.8,15.8
2015/11/5,0,23.8,12.3,17.4
2015/11/6,0,22.6,13.8,18.1
2015/11/7,0,20.8,16.8,18.6
2015/11/8,30,22.9,16.2,18.7
2015/11/9,1,22.8,19,20.4
2015/11/10,0,21.9,15,18.2
2015/11/11,0,18.9,11.3,15.2
2015/11/12,0,20.2,10.8,15.4
2015/11/13,2,18.6,13.2,15.7
2015/11/14,33.5,21.1,15.7,18
2015/11/15,2,22.3,15.5,18.7
2015/11/16,0,21.7,12.3,16.7
2015/11/17,23.5,21.2,15.9,18.1
2015/11/18,22,18.3,16.5,17.5
2015/11/19,0,17.2,13.8,15.6
2015/11/20,0,18.9,12.6,15.2
2015/11/21,0,19.7,12.3,15.4
2015/11/22,0,19.2,11.3,15
2015/11/23,0,17.1,13.5,15.5
2015/11/24,0,18.6,11.9,15.3
2015/11/25,8.5,12,9.5,10.5
2015/11/26,0.5,14.1,8,10.4
2015/11/27,3,11.7,4.3,8.8
2015/11/28,0,12.8,5.3,9.6
2015/11/29,0,13.2,5.9,9.5
2015/11/30,0,17.2,6.9,11.2
2015/12/1,0,15.7,6.9,10.7
2015/12/2,2,19.4,5.7,12.8
2015/12/3,11,14.6,10.3,12.6
2015/12/4,0,12.3,7.3,10.4
2015/12/5,0,13.3,8.4,11
2015/12/6,0,13.1,7.3,10.3
2015/12/7,0,14.7,8,11.1
2015/12/8,0,14.7,4.4,9.8
2015/12/9,0,16,4.8,9.9
2015/12/10,9,15.5,9.6,12.9
2015/12/11,29,23.6,12.7,17
2015/12/12,0,14.5,10.9,12.3
2015/12/13,0,15.5,8.9,11.7
2015/12/14,0,16.3,9.2,12.2
2015/12/15,1.5,18.4,10.2,13.8
2015/12/16,0,14.6,9.6,12.6
2015/12/17,0,10.4,6.7,8.4
2015/12/18,0,9.4,6,7.6
2015/12/19,0,11.3,5.1,8.1
2015/12/20,0,12.6,2,7.5
2015/12/21,12.5,12.1,7.3,9.6
2015/12/22,0,14.7,6.9,10.4
2015/12/23,13,11.1,6.2,9.1
2015/12/24,0,15.3,9.6,12
2015/12/25,1,13.8,9.2,10.9
2015/12/26,0,12.7,7.5,10.3
2015/12/27,0,11.8,5.4,9.6
2015/12/28,0,10.8,2.4,6.9
2015/12/29,0,9.6,4.5,7.3
2015/12/30,0,11.3,1.5,6
2015/12/31,0,12.4,3.3,7.6
2016/1/1,0,11.1,3.9,7.8
2016/1/2,0,13.5,2.2,7.7
2016/1/3,0,16.1,8.1,11.2
2016/1/4,0,16.6,6.1,11.4
2016/1/5,0,12.9,6.9,9.9
2016/1/6,0,11.9,8,9.8
2016/1/7,0,12.1,7.8,9.7
2016/1/8,0,11.9,5.2,7.9
2016/1/9,0,10.2,4.2,7.1
2016/1/10,0,11.2,3.7,7.1
2016/1/11,0,11.8,3.4,7.4
2016/1/12,0,10.2,4.3,7.5
2016/1/13,0,11.5,1.4,6.1
2016/1/14,0.5,9,2.4,6.1
2016/1/15,0,9.7,2.2,6.3
2016/1/16,0,10.3,1.3,5.4
2016/1/17,1.5,10.4,1.9,6.5
2016/1/18,8.5,12.4,6.1,8.7
2016/1/19,1.5,6.7,0.5,3.7
2016/1/20,0,8.8,1.6,5.2
2016/1/21,0,7.9,1.7,5.2
2016/1/22,0,9.1,3.7,5.6
2016/1/23,0,7.3,2.6,4.5
2016/1/24,0,2.8,-2.7,-0.4
2016/1/25,0,6.3,-1.6,2.9
2016/1/26,0,8.4,-0.8,4.4
2016/1/27,0,10.8,4.6,8
2016/1/28,0,13.1,2.3,7.9
2016/1/29,58,10.9,7.7,9.2
2016/1/30,5.5,10.2,7.4,8.5
2016/1/31,0,11.8,5.6,8.2
2016/2/1,0,9.4,5.2,6.9
2016/2/2,0,9.8,4.1,6.7
2016/2/3,0,9.4,1,5
2016/2/4,0,10.5,0.6,5.6
2016/2/5,0,10.7,2,6
2016/2/6,0,9,1.7,5.8
2016/2/7,0.5,8,2.1,4.9
2016/2/8,0,10.9,0.1,5.4
2016/2/9,0,11.8,4.2,7.7
2016/2/10,0,9.6,3.6,6.5
2016/2/11,0,12.3,1.2,6.6
2016/2/12,0,17.7,3.8,11.5
2016/2/13,51.5,20.2,14.1,17.7
2016/2/14,37,20.3,10.5,16.2
2016/2/15,3,10.7,2.8,6.5
2016/2/16,0,8.2,2.4,5.1
2016/2/17,0,9.8,4,6.9
2016/2/18,0,10.9,0.5,6.2
2016/2/19,0,15.5,4.2,9.7
2016/2/20,43.5,10.6,8.1,9.2
2016/2/21,0,11.1,5.2,8.5
2016/2/22,0,9,3.1,6.3
2016/2/23,0,9.9,6.2,7.9
2016/2/24,0,8.9,3.1,6.1
2016/2/25,0,8.8,0.9,5
2016/2/26,0,9.9,0.7,5.4
2016/2/27,0,14.6,1.4,8.3
2016/2/28,0,15.7,5,10.6
2016/2/29,0,14.7,2.8,8.6
2016/3/1,0,7.4,1.5,4.1
2016/3/2,0,11,3.1,6.9
2016/3/3,0,15.5,1.9,8.8
2016/3/4,0,16.8,4.7,10.9
2016/3/5,0,21.2,9.5,15.3
2016/3/6,0,20.2,16,17.8
2016/3/7,0,21.6,14.4,17.2
2016/3/8,0,21.5,11.3,16
2016/3/9,36.5,14.2,6.9,9.9
2016/3/10,0,9.6,6,7.8
2016/3/11,0,11.8,5,7.7
2016/3/12,0,11.8,2,7.1
2016/3/13,10,13.6,4,8.4
2016/3/14,12.5,8.2,4.6,6.8
2016/3/15,0,12.4,5.8,8.7
2016/3/16,0,14.6,3.3,9.2
2016/3/17,0,19.8,6,12.6
2016/3/18,10,20.9,9.6,15.1
2016/3/19,3.5,18.7,11.4,15.1
2016/3/20,0,15,9,11.3
2016/3/21,0,13.8,7.2,10
2016/3/22,0,17.2,3.4,10.7
2016/3/23,0,19.1,6.9,12.6
2016/3/24,0,12.6,6.8,9.6
2016/3/25,0,11.5,5.2,7.9
2016/3/26,0,12.7,2.1,8
2016/3/27,0,16,4.5,9.7
2016/3/28,0,15.8,6,10.9
2016/3/29,0,17.2,5.7,12
2016/3/30,0,19.3,9.2,14.4
